Measurement ID	Occurrence ID	MeasurementParent	MeasurementOfTaxon	Measurement Type	Measurement Value	Unit	Statistical Method	Remarks	Contributor	ReferenceID
M6206	C404		true	http://purl.obolibrary.org/obo/OBA_1000131	27	http://purl.obolibrary.org/obo/UO_0000017	http://www.ebi.ac.uk/efo/EFO_0001444		Compiler: Anne E Thessen	R003
M6207	C405		true	http://purl.obolibrary.org/obo/GO_0097687	http://purl.obolibrary.org/obo/PATO_0000462				Compiler: Anne E Thessen	R003
M6208	C405		true	http://purl.obolibrary.org/obo/GO_0097686	http://purl.obolibrary.org/obo/PATO_0000462				Compiler: Anne E Thessen	R003
M6209	C405		true	http://purl.obolibrary.org/obo/OBA_1000134	http://purl.obolibrary.org/obo/PATO_0001950				Compiler: Anne E Thessen	R003
M6210	C405		true	http://purl.obolibrary.org/obo/OBA_1000133	http://purl.obolibrary.org/obo/PATO_0001950				Compiler: Anne E Thessen	R003
M6211	C405		true	http://eol.org/schema/terms/CellShape3D	http://purl.obolibrary.org/obo/PATO_0001891				Compiler: Anne E Thessen	R003
M6212	C405		true	http://eol.org/schema/terms/CellShapeFrontal	http://eol.org/schema/terms/oval2D				Compiler: Anne E Thessen	R003
M6213	C405		true	http://eol.org/schema/terms/CellShapeMedian	http://eol.org/schema/terms/oval2D				Compiler: Anne E Thessen	R003
M6214	C405		true	http://eol.org/schema/terms/CellShapeTransverse	http://purl.obolibrary.org/obo/PATO_0000411				Compiler: Anne E Thessen	R003
M6215	C405		true	http://eol.org/schema/terms/CingulumLocation	http://eol.org/schema/terms/preMedian				Compiler: Anne E Thessen	R003
M6216	C405		true	http://eol.org/schema/terms/CingulumType	http://eol.org/schema/terms/descendingCingulum				Compiler: Anne E Thessen	R003
M6217	C405		true	http://eol.org/schema/terms/ColonyForming	http://purl.obolibrary.org/obo/PATO_0000462				Compiler: Anne E Thessen	R003
M6218	C405		true	http://eol.org/schema/terms/EpiconeShape	http://eol.org/schema/terms/hemiellipse				Compiler: Anne E Thessen	R003
M6219	C405		true	http://eol.org/schema/terms/Habitat	http://purl.obolibrary.org/obo/ENVO_01000321				Compiler: Anne E Thessen	R003
M6220	C405		true	http://eol.org/schema/terms/HypoconeShape	http://eol.org/schema/terms/hemiellipse				Compiler: Anne E Thessen	R003
M6221	C405		true	http://eol.org/schema/terms/NucleusLocation	http://eol.org/schema/terms/posteriorLeft				Compiler: Anne E Thessen	R003
M6222	C405		true	http://eol.org/schema/terms/SulcusType	http://eol.org/schema/terms/protrudingSulcus				Compiler: Anne E Thessen	R003
M6223	C405		true	http://purl.obolibrary.org/obo/GO_0009507	http://purl.obolibrary.org/obo/PATO_0000467				Compiler: Anne E Thessen	R003
M6224	C405		true	http://purl.obolibrary.org/obo/GO_0097618	http://purl.obolibrary.org/obo/PATO_0000462				Compiler: Anne E Thessen	R003
M6225	C405		true	http://purl.obolibrary.org/obo/GO_1990413	http://purl.obolibrary.org/obo/PATO_0000462				Compiler: Anne E Thessen	R003
M6226	C405		true	http://purl.obolibrary.org/obo/OBA_1000018	http://purl.obolibrary.org/obo/PATO_0001891				Compiler: Anne E Thessen	R003
M6227	C405		true	http://purl.obolibrary.org/obo/OBA_1000084	http://purl.obolibrary.org/obo/PATO_0000701				Compiler: Anne E Thessen	R003
M6228	C405		true	http://purl.obolibrary.org/obo/OBA_1000096	http://purl.obolibrary.org/obo/PATO_0001942				Compiler: Anne E Thessen	R003
M6229	C405		true	http://purl.obolibrary.org/obo/OBA_1000096	http://purl.obolibrary.org/obo/PATO_0001945				Compiler: Anne E Thessen	R003
M6230	C405		true	http://eol.org/schema/terms/CellLength	53	http://purl.obolibrary.org/obo/UO_0000017	http://www.ebi.ac.uk/efo/EFO_0001444		Compiler: Anne E Thessen	R003
M6231	C405		true	http://eol.org/schema/terms/CellWidth	36	http://purl.obolibrary.org/obo/UO_0000017	http://www.ebi.ac.uk/efo/EFO_0001444		Compiler: Anne E Thessen	R003
M6232	C405		true	http://eol.org/schema/terms/CellDepth	36	http://purl.obolibrary.org/obo/UO_0000017	http://www.ebi.ac.uk/efo/EFO_0001444		Compiler: Anne E Thessen	R003
M6233	C405		true	http://purl.obolibrary.org/obo/OBA_1000075	http://eol.org/schema/terms/pearlGrey				Compiler: Anne E Thessen	R003
M6234	C405		true	http://purl.obolibrary.org/obo/OBA_1000094	http://purl.obolibrary.org/obo/PATO_0001874				Compiler: Anne E Thessen	R003
M6235	C405		false	http://eol.org/schema/terms/SeawaterTemperature	21.2	http://purl.obolibrary.org/obo/UO_0000027			Compiler: Anne E Thessen	R003
M6236	C406		true	http://purl.obolibrary.org/obo/GO_0097687	http://purl.obolibrary.org/obo/PATO_0000462				Compiler: Anne E Thessen	R090
M6237	C406		true	http://purl.obolibrary.org/obo/GO_0097686	http://purl.obolibrary.org/obo/PATO_0000462				Compiler: Anne E Thessen	R090
M6238	C406		true	http://purl.obolibrary.org/obo/OBA_1000134	http://purl.obolibrary.org/obo/PATO_0001950				Compiler: Anne E Thessen	R090
M6239	C406		true	http://purl.obolibrary.org/obo/OBA_1000133	http://purl.obolibrary.org/obo/PATO_0001950				Compiler: Anne E Thessen	R090
M6240	C406		true	http://eol.org/schema/terms/CellShapeFrontal	http://eol.org/schema/terms/oval2D				Compiler: Anne E Thessen	R090
M6241	C406		true	http://eol.org/schema/terms/CingulumLocation	http://eol.org/schema/terms/preMedian			slightly	Compiler: Anne E Thessen	R090
M6242	C406		true	http://eol.org/schema/terms/ColonyForming	http://purl.obolibrary.org/obo/PATO_0000462				Compiler: Anne E Thessen	R090
M6243	C406		true	http://eol.org/schema/terms/EpiconeShape	http://eol.org/schema/terms/bellShape				Compiler: Anne E Thessen	R090
M6244	C406		true	http://eol.org/schema/terms/Habitat	http://purl.obolibrary.org/obo/ENVO_00000570				Compiler: Anne E Thessen	R090
M6245	C406		true	http://eol.org/schema/terms/HypoconeShape	http://eol.org/schema/terms/bellShape				Compiler: Anne E Thessen	R090
M6246	C406		true	http://purl.obolibrary.org/obo/GO_0009507	http://purl.obolibrary.org/obo/PATO_0000467				Compiler: Anne E Thessen	R090
M6247	C406		true	http://purl.obolibrary.org/obo/GO_0097618	http://purl.obolibrary.org/obo/PATO_0000462				Compiler: Anne E Thessen	R090
M6248	C406		true	http://purl.obolibrary.org/obo/GO_1990413	http://purl.obolibrary.org/obo/PATO_0000462				Compiler: Anne E Thessen	R090
M6249	C406		true	http://purl.obolibrary.org/obo/OBA_1000084	http://purl.obolibrary.org/obo/PATO_0000701				Compiler: Anne E Thessen	R090
M6250	C406		true	http://purl.obolibrary.org/obo/OBA_1000096	http://purl.obolibrary.org/obo/PATO_0000320				Compiler: Anne E Thessen	R090
M6251	C406		true	http://eol.org/schema/terms/CellLength	24	http://purl.obolibrary.org/obo/UO_0000017	http://semanticscience.org/resource/SIO_001113		Compiler: Anne E Thessen	R090
M6252	C406		true	http://eol.org/schema/terms/CellLength	28	http://purl.obolibrary.org/obo/UO_0000017	http://semanticscience.org/resource/SIO_001114		Compiler: Anne E Thessen	R090
M6253	C406		true	http://eol.org/schema/terms/CellWidth	18	http://purl.obolibrary.org/obo/UO_0000017	http://semanticscience.org/resource/SIO_001113		Compiler: Anne E Thessen	R090
M6254	C406		true	http://eol.org/schema/terms/CellWidth	21	http://purl.obolibrary.org/obo/UO_0000017	http://semanticscience.org/resource/SIO_001114		Compiler: Anne E Thessen	R090
M6255	C407		true	http://purl.obolibrary.org/obo/OBA_1000134	http://purl.obolibrary.org/obo/PATO_0001950				Compiler: Anne E Thessen	R087
M6256	C407		true	http://purl.obolibrary.org/obo/OBA_1000133	http://purl.obolibrary.org/obo/PATO_0001950				Compiler: Anne E Thessen	R087
M6257	C407		true	http://purl.obolibrary.org/obo/GO_0097687	http://purl.obolibrary.org/obo/PATO_0000462				Compiler: Anne E Thessen	R087
M6258	C407		true	http://purl.obolibrary.org/obo/GO_0097686	http://purl.obolibrary.org/obo/PATO_0000462				Compiler: Anne E Thessen	R087
M6259	C407		true	http://eol.org/schema/terms/CellShapeFrontal	http://purl.obolibrary.org/obo/PATO_0001938				Compiler: Anne E Thessen	R087
M6260	C407		true	http://eol.org/schema/terms/CingulumLocation	http://eol.org/schema/terms/preMedian			slightly	Compiler: Anne E Thessen	R087
M6261	C407		true	http://eol.org/schema/terms/ColonyForming	http://purl.obolibrary.org/obo/PATO_0000462				Compiler: Anne E Thessen	R087
M6262	C407		true	http://eol.org/schema/terms/EpiconeShape	http://purl.obolibrary.org/obo/PATO_0002021				Compiler: Anne E Thessen	R087
M6263	C407		true	http://eol.org/schema/terms/Habitat	http://purl.obolibrary.org/obo/ENVO_01000321				Compiler: Anne E Thessen	R087
M6264	C407		true	http://eol.org/schema/terms/HypoconeShape	http://purl.obolibrary.org/obo/PATO_0002021				Compiler: Anne E Thessen	R087
M6265	C407		true	http://purl.obolibrary.org/obo/GO_0097618	http://purl.obolibrary.org/obo/PATO_0000462				Compiler: Anne E Thessen	R087
M6266	C408		true	http://eol.org/schema/terms/CingulumLocation	http://purl.obolibrary.org/obo/FMA_74528				Compiler: Anne E Thessen	R015
M6267	C408		true	http://purl.obolibrary.org/obo/OBA_1000084	http://purl.obolibrary.org/obo/PATO_0001410				Compiler: Anne E Thessen	R015
M6268	C408		true	http://eol.org/schema/terms/CellLength	47	http://purl.obolibrary.org/obo/UO_0000017	http://www.ebi.ac.uk/efo/EFO_0001444		Compiler: Anne E Thessen	R015
M6269	C409		true	http://eol.org/schema/terms/CingulumType	http://eol.org/schema/terms/descendingCingulum				Compiler: Anne E Thessen	R002
M6270	C409		true	http://eol.org/schema/terms/NucleusLocation	http://purl.obolibrary.org/obo/BSPO_0000055				Compiler: Anne E Thessen	R002
M6271	C409		true	http://purl.obolibrary.org/obo/GO_0009507	http://purl.obolibrary.org/obo/PATO_0000462				Compiler: Anne E Thessen	R002
M6272	C409		true	http://eol.org/schema/terms/CellLength	40	http://purl.obolibrary.org/obo/UO_0000017	http://semanticscience.org/resource/SIO_001113		Compiler: Anne E Thessen	R002
M6273	C409		true	http://eol.org/schema/terms/CellLength	50	http://purl.obolibrary.org/obo/UO_0000017	http://semanticscience.org/resource/SIO_001114		Compiler: Anne E Thessen	R002
M6274	C409		true	http://eol.org/schema/terms/CellShape3D	http://eol.org/schema/terms/2cones				Compiler: Anne E Thessen	R002
M6275	C409		true	http://eol.org/schema/terms/CellShapeMedian	http://purl.obolibrary.org/obo/PATO_0001938				Compiler: Anne E Thessen	R002
M6276	C409		true	http://eol.org/schema/terms/CellShapeTransverse	http://eol.org/schema/terms/oval2D				Compiler: Anne E Thessen	R002
M6277	C409		true	http://eol.org/schema/terms/SulcusType	http://eol.org/schema/terms/protrudingSulcus				Compiler: Anne E Thessen	R002
M6278	C409		true	http://purl.obolibrary.org/obo/GO_1990413	http://purl.obolibrary.org/obo/PATO_0000462				Compiler: Anne E Thessen	R002
M6279	C409		true	http://purl.obolibrary.org/obo/OBA_0000052	http://purl.obolibrary.org/obo/PATO_0002053				Compiler: Anne E Thessen	R002
M6280	C409		true	http://purl.obolibrary.org/obo/OBA_1000018	http://purl.obolibrary.org/obo/PATO_0001891				Compiler: Anne E Thessen	R002
M6281	C413		true	http://eol.org/schema/terms/CellLength	30	http://purl.obolibrary.org/obo/UO_0000017	http://semanticscience.org/resource/SIO_001113		Compiler: Anne E Thessen	R098
M6282	C413		true	http://eol.org/schema/terms/CellLength	46	http://purl.obolibrary.org/obo/UO_0000017	http://semanticscience.org/resource/SIO_001114		Compiler: Anne E Thessen	R098
M6283	C414		true	http://purl.obolibrary.org/obo/OBA_1000129	http://purl.obolibrary.org/obo/PATO_0000337				Compiler: Anne E Thessen	R076
M6284	C414		true	http://eol.org/schema/terms/CellLength	27	http://purl.obolibrary.org/obo/UO_0000017	http://semanticscience.org/resource/SIO_001113		Compiler: Anne E Thessen	R076
M6285	C414		true	http://eol.org/schema/terms/CellLength	43	http://purl.obolibrary.org/obo/UO_0000017	http://semanticscience.org/resource/SIO_001114		Compiler: Anne E Thessen	R076
M6286	C415		true	http://purl.obolibrary.org/obo/GO_0097686	http://purl.obolibrary.org/obo/PATO_0000462				Compiler: Anne E Thessen	R109
M6287	C415		true	http://purl.obolibrary.org/obo/GO_0097687	http://purl.obolibrary.org/obo/PATO_0000462				Compiler: Anne E Thessen	R109
M6288	C415		true	http://purl.obolibrary.org/obo/OBA_1000134	http://purl.obolibrary.org/obo/PATO_0001950				Compiler: Anne E Thessen	R109
M6289	C415		true	http://purl.obolibrary.org/obo/OBA_1000133	http://purl.obolibrary.org/obo/PATO_0001950				Compiler: Anne E Thessen	R109
M6290	C415		true	http://eol.org/schema/terms/CellShapeFrontal	http://eol.org/schema/terms/oval2D				Compiler: Anne E Thessen	R109
M6291	C415		true	http://eol.org/schema/terms/CingulumLocation	http://eol.org/schema/terms/preMedian				Compiler: Anne E Thessen	R109
M6292	C415		true	http://eol.org/schema/terms/ColonyForming	http://purl.obolibrary.org/obo/PATO_0000462				Compiler: Anne E Thessen	R109
M6293	C415		true	http://eol.org/schema/terms/EpiconeShape	http://eol.org/schema/terms/hemispherical				Compiler: Anne E Thessen	R109
M6294	C415		true	http://eol.org/schema/terms/Habitat	http://purl.obolibrary.org/obo/ENVO_01000321			uncertain	Compiler: Anne E Thessen	R109
M6295	C415		true	http://eol.org/schema/terms/HypoconeShape	http://eol.org/schema/terms/hemiellipse				Compiler: Anne E Thessen	R109
M6296	C415		true	http://purl.obolibrary.org/obo/GO_0009507	http://purl.obolibrary.org/obo/PATO_0000467			uncertain	Compiler: Anne E Thessen	R109
M6297	C415		true	http://purl.obolibrary.org/obo/GO_0097618	http://purl.obolibrary.org/obo/PATO_0000462				Compiler: Anne E Thessen	R109
M6298	C415		true	http://purl.obolibrary.org/obo/GO_1990413	http://purl.obolibrary.org/obo/PATO_0000467				Compiler: Anne E Thessen	R109
M6299	C415		true	http://purl.obolibrary.org/obo/OBA_0000052	http://eol.org/schema/terms/hypoconeWider				Compiler: Anne E Thessen	R109
M6300	C415		true	http://purl.obolibrary.org/obo/OBA_1000084	http://purl.obolibrary.org/obo/PATO_0000701				Compiler: Anne E Thessen	R109
M6301	C415		true	http://purl.obolibrary.org/obo/OBA_1000128	http://purl.obolibrary.org/obo/PATO_0000322				Compiler: Anne E Thessen	R109
M6302	C415		true	http://purl.obolibrary.org/obo/OBA_1000129	http://purl.obolibrary.org/obo/PATO_0000954				Compiler: Anne E Thessen	R109
M6303	C416		true	http://purl.obolibrary.org/obo/GO_0097687	http://purl.obolibrary.org/obo/PATO_0000462				Compiler: Anne E Thessen	R043
M6304	C416		true	http://purl.obolibrary.org/obo/GO_0097686	http://purl.obolibrary.org/obo/PATO_0000462				Compiler: Anne E Thessen	R043
M6305	C416		true	http://purl.obolibrary.org/obo/OBA_1000134	http://purl.obolibrary.org/obo/PATO_0001950				Compiler: Anne E Thessen	R043
M6306	C416		true	http://purl.obolibrary.org/obo/OBA_1000133	http://purl.obolibrary.org/obo/PATO_0001950				Compiler: Anne E Thessen	R043
M6307	C416		true	http://eol.org/schema/terms/CellShape3D	http://purl.obolibrary.org/obo/PATO_0001874				Compiler: Anne E Thessen	R043
M6308	C416		true	http://eol.org/schema/terms/CellShapeFrontal	http://eol.org/schema/terms/asymmetricOval2D				Compiler: Anne E Thessen	R043
M6309	C416		true	http://eol.org/schema/terms/CellShapeMedian	http://eol.org/schema/terms/oval2D				Compiler: Anne E Thessen	R043
M6310	C416		true	http://eol.org/schema/terms/CellShapeTransverse	http://eol.org/schema/terms/oval2D				Compiler: Anne E Thessen	R043
M6311	C416		true	http://eol.org/schema/terms/CingulumLocation	http://purl.obolibrary.org/obo/FMA_74528				Compiler: Anne E Thessen	R043
M6312	C416		true	http://eol.org/schema/terms/CingulumLocation	http://eol.org/schema/terms/postMedian				Compiler: Anne E Thessen	R043
M6313	C416		true	http://eol.org/schema/terms/CingulumType	http://eol.org/schema/terms/noDisplaceCingulum				Compiler: Anne E Thessen	R043
M6314	C416		true	http://eol.org/schema/terms/ColonyForming	http://purl.obolibrary.org/obo/PATO_0000462				Compiler: Anne E Thessen	R043
M6315	C416		true	http://eol.org/schema/terms/EpiconeShape	http://eol.org/schema/terms/hemispherical				Compiler: Anne E Thessen	R043
M6316	C416		true	http://eol.org/schema/terms/HypoconeShape	http://eol.org/schema/terms/asymmetricHemisphere				Compiler: Anne E Thessen	R043
M6317	C416		true	http://eol.org/schema/terms/Habitat	http://purl.obolibrary.org/obo/ENVO_01000321				Compiler: Anne E Thessen	R043
M6318	C416		true	http://eol.org/schema/terms/NucleusLocation	http://purl.obolibrary.org/obo/BSPO_0000055			uncertain	Compiler: Anne E Thessen	R043
M6319	C416		true	http://eol.org/schema/terms/SulcusType	http://eol.org/schema/terms/straightSulcus				Compiler: Anne E Thessen	R043
M6320	C416		true	http://purl.obolibrary.org/obo/GO_0009507	http://purl.obolibrary.org/obo/PATO_0000462				Compiler: Anne E Thessen	R043
M6321	C416		true	http://purl.obolibrary.org/obo/GO_0097618	http://purl.obolibrary.org/obo/PATO_0000462				Compiler: Anne E Thessen	R043
M6322	C416		true	http://purl.obolibrary.org/obo/GO_1990413	http://purl.obolibrary.org/obo/PATO_0000467				Compiler: Anne E Thessen	R043
M6323	C416		true	http://purl.obolibrary.org/obo/OBA_0000052	http://purl.obolibrary.org/obo/PATO_0002053				Compiler: Anne E Thessen	R043
M6324	C416		true	http://purl.obolibrary.org/obo/OBA_1000018	http://purl.obolibrary.org/obo/PATO_0001499				Compiler: Anne E Thessen	R043
M6325	C416		true	http://purl.obolibrary.org/obo/OBA_1000084	http://purl.obolibrary.org/obo/PATO_0000701				Compiler: Anne E Thessen	R043
M6326	C416		true	http://eol.org/schema/terms/CellLength	8	http://purl.obolibrary.org/obo/UO_0000017	http://semanticscience.org/resource/SIO_001113		Compiler: Anne E Thessen	R043
M6327	C416		true	http://eol.org/schema/terms/CellLength	15	http://purl.obolibrary.org/obo/UO_0000017	http://semanticscience.org/resource/SIO_001114		Compiler: Anne E Thessen	R043
M6328	C416		true	http://eol.org/schema/terms/CellWidth	6	http://purl.obolibrary.org/obo/UO_0000017	http://semanticscience.org/resource/SIO_001113		Compiler: Anne E Thessen	R043
M6329	C416		true	http://eol.org/schema/terms/CellWidth	12	http://purl.obolibrary.org/obo/UO_0000017	http://semanticscience.org/resource/SIO_001114		Compiler: Anne E Thessen	R043
M6330	C416		false	http://eol.org/schema/terms/Salinity	1	http://eol.org/schema/terms/practicalSalinityUnits	http://semanticscience.org/resource/SIO_001114		Compiler: Anne E Thessen	R043
M6331	C416		false	http://eol.org/schema/terms/Salinity	30	http://eol.org/schema/terms/practicalSalinityUnits	http://semanticscience.org/resource/SIO_001113		Compiler: Anne E Thessen	R043
M6332	C417		true	http://eol.org/schema/terms/CellLength	10	http://purl.obolibrary.org/obo/UO_0000017	http://semanticscience.org/resource/SIO_001113		Compiler: Anne E Thessen	R134
M6333	C417		true	http://eol.org/schema/terms/CellLength	19	http://purl.obolibrary.org/obo/UO_0000017	http://semanticscience.org/resource/SIO_001114		Compiler: Anne E Thessen	R134
M6334	C417		true	http://eol.org/schema/terms/CellWidth	9	http://purl.obolibrary.org/obo/UO_0000017	http://semanticscience.org/resource/SIO_001113		Compiler: Anne E Thessen	R134
M6335	C417		true	http://eol.org/schema/terms/CellWidth	15	http://purl.obolibrary.org/obo/UO_0000017	http://semanticscience.org/resource/SIO_001114		Compiler: Anne E Thessen	R134
M6336	C418		true	http://purl.obolibrary.org/obo/GO_0097687	http://purl.obolibrary.org/obo/PATO_0000462				Compiler: Anne E Thessen	R003
M6337	C418		true	http://purl.obolibrary.org/obo/GO_0097686	http://purl.obolibrary.org/obo/PATO_0000462				Compiler: Anne E Thessen	R003
M6338	C418		true	http://purl.obolibrary.org/obo/OBA_1000134	http://purl.obolibrary.org/obo/PATO_0001857				Compiler: Anne E Thessen	R003
M6339	C418		true	http://purl.obolibrary.org/obo/OBA_1000133	http://purl.obolibrary.org/obo/PATO_0001950				Compiler: Anne E Thessen	R003
M6340	C418		true	http://eol.org/schema/terms/CellShape3D	http://purl.obolibrary.org/obo/PATO_0002240				Compiler: Anne E Thessen	R003
M6341	C418		true	http://eol.org/schema/terms/CellShapeFrontal	http://eol.org/schema/terms/pentagonal				Compiler: Anne E Thessen	R003
M6342	C418		true	http://eol.org/schema/terms/CellShapeMedian	http://eol.org/schema/terms/oval2D				Compiler: Anne E Thessen	R003
M6343	C418		true	http://eol.org/schema/terms/CellShapeTransverse	http://eol.org/schema/terms/beanShaped				Compiler: Anne E Thessen	R003
M6344	C418		true	http://eol.org/schema/terms/CingulumLocation	http://purl.obolibrary.org/obo/FMA_74528				Compiler: Anne E Thessen	R003
M6345	C418		true	http://eol.org/schema/terms/CingulumType	http://eol.org/schema/terms/ascendingCingulum				Compiler: Anne E Thessen	R003
M6346	C418		true	http://eol.org/schema/terms/ColonyForming	http://purl.obolibrary.org/obo/PATO_0000462				Compiler: Anne E Thessen	R003
M6347	C418		true	http://eol.org/schema/terms/EpiconeShape	http://purl.obolibrary.org/obo/PATO_0002021				Compiler: Anne E Thessen	R003
M6348	C418		true	http://eol.org/schema/terms/Habitat	http://purl.obolibrary.org/obo/ENVO_01000321				Compiler: Anne E Thessen	R003
M6349	C418		true	http://eol.org/schema/terms/HypoconeShape	http://purl.obolibrary.org/obo/PATO_0002044				Compiler: Anne E Thessen	R003
M6350	C418		true	http://eol.org/schema/terms/NucleusLocation	http://eol.org/schema/terms/anteriorLeft				Compiler: Anne E Thessen	R003
M6351	C418		true	http://eol.org/schema/terms/SulcusType	http://eol.org/schema/terms/protrudingSulcus				Compiler: Anne E Thessen	R003
M6352	C418		true	http://purl.obolibrary.org/obo/GO_0009507	http://purl.obolibrary.org/obo/PATO_0000462				Compiler: Anne E Thessen	R003
M6353	C418		true	http://purl.obolibrary.org/obo/GO_0097618	http://purl.obolibrary.org/obo/PATO_0000467				Compiler: Anne E Thessen	R003
M6354	C418		true	http://purl.obolibrary.org/obo/GO_1990413	http://purl.obolibrary.org/obo/PATO_0000462				Compiler: Anne E Thessen	R003
M6355	C418		true	http://purl.obolibrary.org/obo/OBA_0000052	http://eol.org/schema/terms/hypoconeWider	hypocone wider			Compiler: Anne E Thessen	R003
M6356	C418		true	http://purl.obolibrary.org/obo/OBA_0000052	http://purl.obolibrary.org/obo/PATO_0002053	dorsoventrally flattened			Compiler: Anne E Thessen	R003
M6357	C418		true	http://purl.obolibrary.org/obo/OBA_1000018	http://purl.obolibrary.org/obo/PATO_0001499				Compiler: Anne E Thessen	R003
M6358	C418		true	http://purl.obolibrary.org/obo/OBA_1000084	http://purl.obolibrary.org/obo/PATO_0000701				Compiler: Anne E Thessen	R003
M6359	C418		true	http://eol.org/schema/terms/CellLength	68	http://purl.obolibrary.org/obo/UO_0000017	http://semanticscience.org/resource/SIO_001113		Compiler: Anne E Thessen	R003
M6360	C418		true	http://eol.org/schema/terms/CellLength	85	http://purl.obolibrary.org/obo/UO_0000017	http://semanticscience.org/resource/SIO_001114		Compiler: Anne E Thessen	R003
M6361	C418		true	http://eol.org/schema/terms/CellWidth	54	http://purl.obolibrary.org/obo/UO_0000017	http://semanticscience.org/resource/SIO_001113		Compiler: Anne E Thessen	R003
M6362	C418		true	http://eol.org/schema/terms/CellWidth	69	http://purl.obolibrary.org/obo/UO_0000017	http://semanticscience.org/resource/SIO_001114		Compiler: Anne E Thessen	R003
M6363	C419		true	http://purl.obolibrary.org/obo/GO_0097687	http://purl.obolibrary.org/obo/PATO_0000462				Compiler: Anne E Thessen	R098
M6364	C419		true	http://purl.obolibrary.org/obo/GO_0097686	http://purl.obolibrary.org/obo/PATO_0000462				Compiler: Anne E Thessen	R098
M6365	C419		true	http://purl.obolibrary.org/obo/OBA_1000134	http://purl.obolibrary.org/obo/PATO_0001857				Compiler: Anne E Thessen	R098
M6366	C419		true	http://purl.obolibrary.org/obo/OBA_1000133	http://purl.obolibrary.org/obo/PATO_0001950				Compiler: Anne E Thessen	R098
M6367	C419		true	http://eol.org/schema/terms/CellShape3D	http://purl.obolibrary.org/obo/PATO_0001874				Compiler: Anne E Thessen	R098
M6368	C419		true	http://eol.org/schema/terms/CellShapeFrontal	http://eol.org/schema/terms/oval2D				Compiler: Anne E Thessen	R098
M6369	C419		true	http://eol.org/schema/terms/CellShapeMedian	http://eol.org/schema/terms/oval2D				Compiler: Anne E Thessen	R098
M6370	C419		true	http://eol.org/schema/terms/CellShapeTransverse	http://eol.org/schema/terms/oval2D				Compiler: Anne E Thessen	R098
M6371	C419		true	http://purl.obolibrary.org/obo/OBA_1000134	http://purl.obolibrary.org/obo/PATO_0002254				Compiler: Anne E Thessen	R098
M6372	C419		true	http://eol.org/schema/terms/CingulumLocation	http://purl.obolibrary.org/obo/FMA_74528				Compiler: Anne E Thessen	R098
M6373	C419		true	http://eol.org/schema/terms/CingulumType	http://eol.org/schema/terms/descendingCingulum				Compiler: Anne E Thessen	R098
M6374	C419		true	http://eol.org/schema/terms/ColonyForming	http://purl.obolibrary.org/obo/PATO_0000462				Compiler: Anne E Thessen	R098
M6375	C419		true	http://eol.org/schema/terms/EpiconeShape	http://eol.org/schema/terms/hemispherical				Compiler: Anne E Thessen	R098
M6376	C419		true	http://eol.org/schema/terms/Habitat	http://purl.obolibrary.org/obo/ENVO_01000321				Compiler: Anne E Thessen	R098
M6377	C419		true	http://eol.org/schema/terms/HypoconeShape	http://purl.obolibrary.org/obo/PATO_0002044				Compiler: Anne E Thessen	R098
M6378	C419		true	http://eol.org/schema/terms/NucleusLocation	http://eol.org/schema/terms/centerDorsal				Compiler: Anne E Thessen	R098
M6379	C419		true	http://eol.org/schema/terms/SulcusType	http://eol.org/schema/terms/protrudingSulcus				Compiler: Anne E Thessen	R098
M6380	C419		true	http://purl.obolibrary.org/obo/GO_0009507	http://purl.obolibrary.org/obo/PATO_0000462				Compiler: Anne E Thessen	R098
M6381	C419		true	http://purl.obolibrary.org/obo/GO_0097618	http://purl.obolibrary.org/obo/PATO_0000467				Compiler: Anne E Thessen	R098
M6382	C419		true	http://purl.obolibrary.org/obo/GO_1990413	http://purl.obolibrary.org/obo/PATO_0000462				Compiler: Anne E Thessen	R098
M6383	C419		true	http://purl.obolibrary.org/obo/OBA_0000052	http://purl.obolibrary.org/obo/PATO_0002053				Compiler: Anne E Thessen	R098
M6384	C419		true	http://purl.obolibrary.org/obo/OBA_1000018	http://purl.obolibrary.org/obo/PATO_0001499				Compiler: Anne E Thessen	R098
M6385	C419		true	http://purl.obolibrary.org/obo/OBA_1000084	http://purl.obolibrary.org/obo/PATO_0000701				Compiler: Anne E Thessen	R098
M6386	C419		true	http://eol.org/schema/terms/CellLength	52	http://purl.obolibrary.org/obo/UO_0000017	http://semanticscience.org/resource/SIO_001113		Compiler: Anne E Thessen	R098
M6387	C419		true	http://eol.org/schema/terms/CellLength	56	http://purl.obolibrary.org/obo/UO_0000017	http://semanticscience.org/resource/SIO_001114		Compiler: Anne E Thessen	R098
M6388	C420		true	http://eol.org/schema/terms/CellLength	30	http://purl.obolibrary.org/obo/UO_0000017	http://semanticscience.org/resource/SIO_001113		Compiler: Anne E Thessen	R133
M6389	C420		true	http://eol.org/schema/terms/CellLength	50	http://purl.obolibrary.org/obo/UO_0000017	http://semanticscience.org/resource/SIO_001114		Compiler: Anne E Thessen	R133
M6390	C421		true	http://eol.org/schema/terms/BloomColor	http://purl.obolibrary.org/obo/PATO_0001944				Compiler: Anne E Thessen	R146
M6391	C421		true	http://purl.obolibrary.org/obo/GO_0097687	http://purl.obolibrary.org/obo/PATO_0000462				Compiler: Anne E Thessen	R146
